1719541667.550705,0,-116.088623046875
1719541977.556596,1,-116.519775390625
1719542277.975605,2,-116.86811828613281
1719542589.650823,3,-116.90829467773438
1719542909.154566,4,-115.98655700683594
1719543230.185274,5,-116.63145446777344
1719543548.023151,6,-116.17133331298828
1719543851.034501,7,-116.59770202636719
1719544148.805083,8,-116.7112808227539
1719544460.343418,9,-116.21698760986328
1719544775.572593,10,-117.01215362548828
1719545090.86214,11,-116.63945007324219
1719545401.487065,12,-116.92422485351562
1719545705.636074,13,-117.37699127197266
1719546012.737869,14,-116.2196044921875
1719546324.993396,15,-117.02489471435547
1719546640.276052,16,-116.71858978271484
1719546955.628586,17,-116.73846435546875
1719547259.118847,18,-116.15349578857422
1719547559.886259,19,-116.46192932128906
1719547864.939196,20,-117.12760925292969
1719548173.50285,21,-116.58052825927734
1719548485.298962,22,-116.55852508544922
1719548796.346046,23,-116.78430938720703
1719549095.436982,24,-116.78374481201172
1719549394.054441,25,-116.704345703125
1719549700.220276,26,-117.26458740234375
1719550009.469032,27,-116.96857452392578
1719550320.59823,28,-115.9321517944336
1719550631.719019,29,-116.53564453125
1719550932.834036,30,-116.74549865722656
1719551229.559123,31,-116.38713836669922
1719551532.592999,32,-116.75228881835938
1719551842.966053,33,-116.3489990234375
1719552155.078218,34,-116.2736587524414
1719552469.002953,35,-116.78126525878906
1719552773.803446,36,-117.21723175048828
1719553071.548661,37,-116.21820831298828
1719553376.981943,38,-116.71231842041016
1719553687.239274,39,-116.89894104003906
1719553999.486697,40,-116.32499694824219
1719554314.52406,41,-117.09579467773438
1719554621.714101,42,-117.06193542480469
1719554922.603022,43,-116.18342590332031
1719555223.900112,44,-116.7979736328125
1719555534.56657,45,-117.22293853759766
1719555855.470652,46,-116.61383819580078
1719556178.100132,47,-116.45258331298828
1719556494.643865,48,-116.78287506103516
1719556805.031452,49,-116.67633819580078
1719557111.002589,50,-116.56107330322266
1719557420.920787,51,-117.27108764648438
1719557736.492488,52,-116.92259216308594
1719558055.183157,53,-116.78702545166016
1719558373.684901,54,-116.66219329833984
1719558680.151362,55,-116.23448181152344
1719558984.751838,56,-116.53274536132812
1719559292.687109,57,-116.43257141113281
1719559608.635874,58,-116.44268798828125
1719559928.958687,59,-117.17902374267578
1719560247.105745,60,-116.7287368774414
1719560556.550493,61,-116.85107421875
1719560861.773158,62,-116.90727996826172
1719561169.943386,63,-116.71949005126953
1719561487.641147,64,-116.3129653930664
1719561807.215463,65,-116.95235443115234
1719562125.247706,66,-116.74163818359375
1719562440.248601,67,-116.79988861083984
1719562746.717562,68,-116.58662414550781
1719563060.06039,69,-116.86720275878906
1719563378.981173,70,-116.84416198730469
1719563698.804762,71,-116.15582275390625
1719564018.24716,72,-116.48224639892578
1719564329.587387,73,-117.19097900390625
1719564633.655567,74,-116.5755386352539
1719564939.851725,75,-116.45628356933594
1719565252.580827,76,-116.8342056274414
1719565569.345294,77,-116.77102661132812
1719565886.56122,78,-116.71005249023438
1719566191.816421,79,-117.05313110351562
1719566492.192715,80,-116.57034301757812
1719566802.279386,81,-116.84796142578125
1719567122.985956,82,-116.5208740234375
1719567442.916885,83,-116.47257995605469
1719567764.440994,84,-116.6426773071289
1719568072.230489,85,-116.94866180419922
1719568376.42203,86,-116.58831787109375
1719568686.223089,87,-117.40153503417969
1719569004.85376,88,-117.17630767822266
1719569321.580772,89,-116.80050659179688
1719569633.860696,90,-116.30647277832031
1719569934.064671,91,-116.6118392944336
1719570237.187136,92,-116.80302429199219
1719570552.609627,93,-116.5541763305664
1719570873.429641,94,-116.40226745605469
1719571190.47539,95,-116.611572265625
1719571484.106514,96,-115.99439239501953
1719571775.247022,97,-116.47821807861328
1719572067.427923,98,-116.5362548828125
1719572359.911834,99,-116.45429992675781
1719572648.856405,100,-116.59717559814453
1719572942.214282,101,-116.28837585449219
1719573233.809326,102,-116.68840789794922
1719573525.273166,103,-116.93797302246094
1719573819.760264,104,-116.44247436523438
1719574116.477204,105,-116.81253814697266
1719574412.836375,106,-117.23535919189453
1719574705.692978,107,-116.07051086425781
1719574998.679619,108,-116.54039001464844
1719575293.238752,109,-116.13370513916016
1719575586.782551,110,-117.46650695800781
1719575881.773513,111,-116.42631530761719
1719576178.230224,112,-116.97740173339844
1719576472.256087,113,-116.74693298339844
1719576765.973396,114,-116.24439239501953
1719577058.689072,115,-116.57259368896484
1719577351.956537,116,-116.84002685546875
1719577644.435563,117,-116.96833801269531
1719577941.441934,118,-116.74851989746094
1719578239.465271,119,-116.68623352050781
1719578533.884359,120,-116.33683776855469
1719578830.467829,121,-116.61515808105469
1719579123.40212,122,-116.36183166503906
1719579418.035054,123,-116.75254821777344
1719579711.779412,124,-116.51322937011719
1719580007.742551,125,-116.66014862060547
1719580304.607651,126,-116.65086364746094
1719580599.143113,127,-116.64149475097656
1719580892.425025,128,-116.61922454833984
